,squareMeters,numberOfRooms,hasYard,hasPool,cityCode,cityPartRange,numPrevOwners,bathroom,price,price_per_sqft
409,17307,20,1,0,81794,5,8,2,1740869.6,10058760.03929046
410,86474,98,0,0,50147,1,6,7,8649993.4,10002999.051738095
411,6012,53,1,0,96011,8,7,4,607323.3,10101851.29740519
412,6617,51,0,0,26766,10,4,10,663333.0,10024678.857488288
413,34061,43,0,0,26346,3,1,9,3407529.3,10004196.294882711
414,12881,12,1,0,85503,10,5,0,1293712.6,10043572.703982612
415,48458,82,1,0,98206,3,6,6,4851198.2,10011139.956250774
416,89618,49,1,0,30029,1,6,0,8969519.6,10008613.894530118
417,10369,30,1,0,51049,8,10,10,1044857.9,10076747.03442955
418,21865,24,0,1,50297,10,5,3,2191960.3,10024972.787560025
419,30817,48,0,0,26230,9,3,3,3086005.3,10013970.535743259
420,8808,85,1,0,93756,5,10,5,888730.8,10090040.871934606
421,16006,69,1,1,6423,7,10,3,1610901.0,10064357.116081469
422,70517,37,0,0,67679,5,6,5,7052408.2,10001004.296836223
423,55592,68,0,1,80811,7,6,0,5564877.1,10010212.080874946
424,10978,17,0,1,25000,2,9,6,1103882.5,10055406.267079614
425,94388,7,1,0,41690,8,8,8,9446167.6,10007805.653261008
426,18041,90,1,0,90750,6,8,3,1817658.6,10075154.3706003
427,18220,91,0,1,50508,8,4,2,1833031.3,10060545.005488474
428,39342,7,1,1,88712,5,7,2,3946165.4,10030413.807127243
429,66570,59,0,0,85412,7,10,6,6657976.8,10001467.327625057
430,34592,100,0,1,63748,1,7,5,3465076.4,10016987.742830712
431,38700,25,1,1,101,4,7,8,3880396.6,10026864.599483205
432,32060,25,0,1,43201,8,9,8,3211741.7,10017909.232688708
433,8305,86,0,0,36778,9,9,4,838488.1,10096184.226369657
434,40080,50,0,0,11062,8,8,0,4011225.8,10008048.403193614
435,89335,66,1,1,25219,7,2,8,8938823.4,10005958.91867689
436,78546,92,0,1,52906,10,6,4,7864949.1,10013175.84600107
437,50066,63,0,1,81340,8,5,1,5015729.8,10018235.529101586
438,37008,61,1,1,13250,6,3,7,3708694.3,10021331.333765673
439,32876,98,1,1,48832,7,9,8,3299047.8,10034821.146124832
440,98266,14,1,1,27552,8,10,9,9838529.0,10012139.498911118
441,53665,66,1,1,16527,10,3,8,5379979.2,10025117.301779559
442,33469,98,1,1,29874,7,7,8,3362757.6,10047379.963548359
443,42578,49,1,1,3339,7,8,6,4264812.3,10016469.30339612
444,64329,25,1,0,54901,4,5,5,6436473.9,10005555.65918948
445,29512,96,0,1,49748,2,8,9,2955396.2,10014218.622933045
446,241,78,0,1,86182,7,6,7,29643.3,12300124.4813278
447,32709,47,1,1,86465,1,3,5,3284181.6,10040605.337980373
448,29271,70,0,1,33402,10,3,6,2938810.1,10040005.807796111
449,15542,19,0,0,48610,8,7,5,1556824.6,10016887.144511646
450,94951,52,0,1,45083,8,4,3,9498811.4,10003908.752935724
451,12296,54,1,0,44308,9,10,0,1233872.8,10034749.512036435
452,42390,17,0,0,16776,5,1,0,4245306.1,10014876.385940079
453,2157,22,0,0,68218,5,4,9,222104.1,10296898.470097357
454,70576,66,1,0,75420,4,7,9,7061024.3,10004851.932668328
455,22232,24,0,1,20211,5,9,8,2230267.5,10031789.762504498
456,31368,78,1,0,96715,4,5,0,3142605.7,10018508.352461107
457,2713,76,0,0,66674,8,5,1,273858.0,10094286.767416144
458,40939,60,1,0,67333,4,7,8,4097363.7,10008460.636556828
459,84892,59,0,0,1488,6,10,3,8492982.7,10004455.8969043
460,43332,60,0,1,16226,5,5,4,4336691.2,10008056.8632881
461,39445,100,0,0,31733,10,5,10,3947777.0,10008307.770313093
462,82032,78,1,0,11922,9,10,8,8209534.4,10007721.86463819
463,813,45,0,1,52891,7,2,7,84647.8,10411783.517835177
464,43432,44,0,1,780,1,4,6,4347238.0,10009297.292319028
465,80988,34,0,1,56385,6,10,10,8104253.5,10006733.713636588
466,99444,68,1,0,93693,2,4,5,9947284.1,10002900.225252403
467,37618,57,0,0,59333,2,3,9,3766350.8,10012097.400180764
468,63973,18,1,0,40739,1,10,10,6405935.2,10013498.194550825
469,99107,54,0,1,88495,3,4,3,9916550.8,10005903.518419487
470,71519,12,0,1,24484,1,8,2,7156303.2,10006156.685635984
471,91841,77,0,0,19103,5,2,0,9185367.1,10001379.667033242
472,28467,98,1,1,90596,7,6,10,2855561.9,10031130.431727966
473,77075,52,1,0,13884,10,10,4,7713855.2,10008245.475186506
474,91776,26,0,0,92099,10,1,4,9184100.1,10007082.570606695
475,69948,45,1,1,38826,10,3,3,7006951.7,10017372.476696976
476,68593,3,1,1,78866,3,3,7,6867934.1,10012587.436035747
477,56774,50,1,0,45524,7,4,3,5682955.5,10009785.289040757
478,84577,63,0,1,43522,6,7,0,8467175.1,10011202.927509842
479,78835,77,0,0,40276,3,6,1,7887862.2,10005533.329105092
480,59073,82,0,1,50312,1,5,2,5909662.3,10003998.950451137
481,6704,83,1,1,94479,8,10,1,682123.2,10174868.735083532
482,20968,48,1,0,39273,3,6,6,2100783.2,10018996.56619611
483,64244,20,1,0,89404,6,9,6,6435074.1,10016614.936803438
484,54133,1,0,1,49508,2,3,2,5426671.3,10024700.829438604
485,90842,60,1,1,25975,3,6,5,9092168.5,10008771.82360582
486,51780,83,0,0,3391,3,8,4,5184160.1,10011896.678254152
487,38722,91,1,0,20239,5,5,2,3876450.8,10010977.738753164
488,51127,85,1,0,53060,2,2,5,5119947.6,10014175.68016899
489,31802,100,0,0,6094,7,3,10,3184469.0,10013423.684045028
490,26770,8,1,1,79970,10,8,2,2687139.6,10037876.72768024
491,63839,58,1,1,92707,4,6,6,6389327.9,10008502.482808314
492,56181,76,0,1,27961,4,4,7,5630006.6,10021193.285986366
493,91757,82,0,0,92525,8,4,6,9182239.2,10007126.649737893
494,54200,51,0,0,34559,2,5,3,5423195.0,10005894.83394834
495,29788,61,0,0,65901,2,3,1,2983377.1,10015365.583456425
496,29180,7,1,0,71840,5,8,10,2923248.9,10017988.005483208
497,30630,62,0,1,24522,1,5,4,3072463.6,10030896.506692786
498,81114,23,0,1,34182,6,2,9,8118084.7,10008241.117439654
499,96016,48,0,1,76744,6,4,1,9605401.8,10003959.5484086
500,8977,53,0,1,91218,1,3,5,905963.4,10092050.796479894
501,92508,60,0,0,67387,6,7,4,9257332.6,10007061.659532148
502,38804,18,1,0,39560,4,2,1,3885083.0,10012068.343469745
503,34830,92,1,0,74921,3,4,2,3488181.3,10014875.968992248
504,48540,42,0,0,98742,4,5,4,4856286.6,10004710.754017305
505,25680,51,1,0,39163,9,8,2,2573981.9,10023294.003115265
506,73224,66,0,0,2142,2,3,3,7330502.1,10011064.814814815
507,29589,45,1,1,83674,3,1,1,2973362.6,10048878.299368009
508,96469,21,1,0,7761,2,9,8,9651382.4,10004646.46674061
509,35039,19,0,1,4336,6,2,3,3511457.4,10021568.537914895
510,99592,47,1,0,41554,7,5,3,9963329.7,10004146.618202263
511,70433,41,1,0,59694,5,8,4,7045037.8,10002467.30935783
512,73644,18,0,0,87197,9,4,4,7365392.8,10001348.10710988
513,77211,47,0,1,2192,7,9,4,7725844.6,10006144.979342321
514,36429,8,0,1,15705,5,7,0,3651244.9,10022907.299129814
515,90334,44,1,0,81833,10,1,4,9037622.0,10004673.766245268
516,51993,59,1,1,34373,6,10,6,5208507.3,10017708.730021348
517,44476,27,0,1,14585,9,10,2,4450503.3,10006527.79026891
518,31661,52,0,0,95986,8,5,8,3168722.0,10008281.481949402
519,68275,93,0,1,82905,4,6,6,6833270.0,10008451.11680703
520,85429,60,1,1,75588,7,6,8,8553293.6,10012166.360369429
521,90162,71,1,1,52536,3,4,1,9023922.2,10008564.805572191
522,81619,82,1,1,53446,10,5,10,8173020.4,10013624.768742573
523,65324,7,0,1,53047,9,6,7,6538401.9,10009187.894188967
524,4368,85,0,1,46782,9,8,6,443641.1,10156618.58974359
525,24525,35,0,1,78932,4,8,6,2461959.9,10038572.47706422
526,20949,5,1,1,26964,4,8,10,2102983.3,10038585.612678409
527,23609,14,0,0,24913,7,8,3,2364571.7,10015552.119954256
528,68084,35,0,0,40586,7,3,9,6809686.9,10001890.165090183
529,73406,72,1,0,77874,4,6,2,7351988.7,10015514.671825191
530,50638,65,1,0,62598,7,5,6,5068736.6,10009748.805245072
531,5457,32,0,0,5443,1,6,2,547357.2,10030368.334249586
532,73337,30,0,1,90306,3,3,5,7337758.5,10005534.041479744
533,95339,87,0,0,70589,9,4,3,9535650.3,10001835.869895848
534,63237,8,1,0,23635,3,9,5,6330589.9,10010895.361892562
535,30831,27,0,0,37790,8,10,8,3084723.8,10005266.776945282
536,57897,21,1,0,98705,4,3,6,5801637.3,10020618.16674439
537,87418,73,0,0,26313,8,1,10,8743030.5,10001407.604841108
538,20640,17,0,0,21471,2,9,0,2073310.5,10045109.011627907
539,35634,77,0,1,21065,7,4,1,3568972.8,10015638.996464051
540,87156,49,1,0,94383,9,2,9,8722474.9,10007888.039836615
541,80556,1,0,1,3902,5,6,7,8062244.1,10008247.802770743
542,70942,36,1,1,34429,5,9,3,7102693.9,10011973.020213695
543,38688,76,1,0,73628,4,7,2,3877141.2,10021560.17369727
544,83937,30,0,0,50195,5,8,1,8396191.2,10002967.940240894
545,92655,54,0,0,12209,7,4,4,9267281.6,10001922.832011225
546,35110,28,1,1,7687,6,8,0,3526172.5,10043214.183993164
547,61208,51,1,0,86241,2,6,10,6126371.1,10009101.91478238
548,47781,49,0,0,16377,6,8,4,4779776.3,10003508.298277559
549,23737,25,1,1,58841,3,6,0,2380599.3,10029065.59379871
550,83460,34,0,0,23734,4,5,10,8347291.7,10001547.687514978
551,55736,64,1,1,59881,10,5,2,5582770.7,10016453.81799914
552,15429,27,1,1,73305,7,5,0,1550188.1,10047236.373063711
553,74290,38,1,0,52850,5,6,10,7433059.6,10005464.530892448
554,85256,68,0,0,56640,4,1,0,8530096.9,10005274.584779957
555,9380,11,1,0,52987,10,4,1,945451.3,10079438.166311301
556,13414,59,1,1,81829,4,6,5,1350225.4,10065792.455643356
557,91716,7,1,1,69278,8,5,4,9184104.6,10013634.044223472
558,95828,54,1,0,76615,6,10,4,9589468.4,10006958.71770255
559,98478,7,0,1,44583,5,7,2,9852730.7,10005006.905095553
560,70874,99,1,1,11943,8,7,2,7097321.1,10013998.222197138
561,78217,78,0,0,34686,3,1,2,7828401.3,10008567.574823888
562,81101,65,0,1,46040,4,4,4,8118370.7,10010198.02468527
563,46883,49,0,0,80204,8,2,3,4691844.9,10007561.162894867
564,69319,38,0,0,39675,1,1,8,6936067.9,10006012.63722789
565,95288,45,1,1,81916,6,1,2,9543817.0,10015759.591973806
566,50589,75,0,0,82206,10,3,9,5061508.8,10005156.85228014
567,65155,69,1,0,26367,1,4,3,6521547.4,10009281.559358453
568,6049,99,0,0,21569,7,7,8,608869.0,10065614.151099356
569,25386,30,1,0,96357,3,10,8,2543209.1,10018156.070274955
570,1270,53,0,0,78847,7,8,6,131117.1,10324181.102362204
571,88561,37,1,0,11254,6,4,1,8860454.4,10004916.83698242
572,71676,13,1,1,34,5,7,6,7178514.9,10015228.109827558
573,82016,15,0,0,96050,5,4,9,8211272.4,10011793.308622709
574,21698,75,1,1,79997,1,1,2,2179801.1,10046092.266568348
575,476,14,0,1,24467,4,4,6,57103.9,11996617.647058824
576,16114,98,1,1,32522,7,2,1,1620468.0,10056274.047412189
577,55707,7,0,0,55496,5,7,3,5573001.4,10004131.258190174
578,53633,48,1,0,58011,5,3,6,5370339.0,10013124.382376522
579,29578,2,0,0,71220,4,4,9,2959100.3,10004396.17283116
580,51757,95,0,1,1745,5,6,6,5178222.9,10004874.509728154
581,80386,41,1,1,46734,5,10,3,8045146.4,10008143.70661558
582,60136,32,0,1,20364,5,3,4,6020434.5,10011365.072502328
583,15850,99,0,1,87877,1,3,1,1596900.0,10075078.864353312
584,29362,2,0,1,7356,1,1,9,2940727.0,10015417.887064913
585,60366,51,0,1,88209,3,9,2,6042370.5,10009559.18894742
586,9167,32,1,0,85421,4,3,7,923577.4,10075023.453692593
587,18586,93,0,1,30288,6,5,8,1862622.7,10021643.710319595
588,69443,27,0,1,60701,2,7,1,6947198.3,10004173.638811687
589,21015,37,1,0,43938,5,6,9,2107213.3,10027186.771353794
590,79337,83,0,0,55727,5,9,5,7940161.6,10008144.497523224
591,84947,54,0,0,53510,5,7,1,8498951.4,10005004.76767867
592,99665,16,1,1,17077,1,9,9,9976093.0,10009625.244569307
593,25493,31,0,0,43440,2,4,3,2555724.7,10025201.820107482
594,50580,57,1,1,7583,4,4,1,5072667.8,10028999.209173586
595,71040,40,0,1,27973,4,3,6,7110801.5,10009574.183558559
596,63320,3,1,1,13015,9,2,8,6338701.3,10010583.22804801
597,50465,68,0,1,56602,7,6,3,5051447.4,10009803.626275638
598,65919,40,1,0,30941,9,4,1,6596228.3,10006566.088684598
599,76489,43,0,1,44513,9,7,8,7655928.2,10009188.510766255
600,50093,89,0,1,46453,8,1,10,5013597.9,10008579.841494821
601,50118,80,1,0,39767,3,1,0,5016630.8,10009638.852308553
602,25309,28,1,0,64682,4,6,9,2535294.2,10017362.203168834
603,98191,17,1,0,90287,8,5,4,9828436.0,10009507.999714842
604,1607,10,1,0,50693,3,6,9,167249.4,10407554.44928438
605,4410,37,1,0,84761,5,5,7,444238.4,10073433.106575964
606,2374,41,1,1,46686,7,3,5,249562.8,10512333.614153327
607,94990,23,0,1,26015,5,2,9,9504433.8,10005720.391620172
608,18281,9,1,0,89508,4,3,4,1840231.6,10066361.796400635
609,64879,80,0,1,40356,9,4,1,6491104.1,10004938.577968217
610,54812,88,0,0,48822,2,7,7,5482093.0,10001629.205283515
611,605,29,1,1,47766,10,2,2,71250.5,11776942.14876033
612,27253,19,1,0,17039,5,5,1,2736783.0,10042134.810846513
613,17357,42,0,0,39233,6,5,4,1738079.8,10013710.894739874
614,54097,26,0,0,42242,2,9,5,5416865.6,10013245.836183151
615,95281,22,1,0,17132,8,10,1,9533000.0,10005142.683221208
616,69440,90,0,1,59457,7,9,2,6950509.4,10009374.1359447
617,44395,1,1,0,15234,8,5,3,4443692.2,10009442.955287758
618,48270,60,1,1,81900,6,10,6,4838349.0,10023511.497824736
619,30572,24,0,0,32061,3,9,2,3058110.8,10002979.19665053
620,63719,35,0,1,12297,7,1,0,6375632.2,10005857.279618325
621,45827,61,1,1,26520,9,7,6,4590725.6,10017512.819953302
622,70488,61,1,0,67659,3,7,10,7054483.0,10008062.365225287
623,79822,67,1,0,76857,3,5,2,7987847.3,10007074.866578136
624,27171,63,1,0,64977,9,7,9,2724534.7,10027362.62927386
625,58330,58,1,1,26565,4,7,10,5837640.2,10007955.083147608
626,87826,10,1,0,95822,9,8,2,8790247.7,10008707.785849292
627,49389,13,0,0,64991,10,1,6,4940959.3,10004169.551924517
628,56931,60,1,0,8545,9,7,5,5704458.4,10019951.168958915
629,66503,73,1,1,15190,5,2,1,6655758.0,10008207.148549689
630,88112,77,0,0,6319,5,3,6,8813820.1,10002973.601779554
631,43587,83,0,0,7076,10,9,3,4360172.5,10003378.300869524
632,86152,44,0,0,74404,10,3,1,8619787.2,10005324.54266877
633,81573,98,1,0,30003,3,1,10,8163076.2,10007081.019454967
634,72599,43,0,1,29526,9,3,0,7262443.7,10003503.767269522
635,43876,42,0,0,78995,2,7,3,4388329.3,10001662.18433768
636,10040,100,1,1,88378,10,3,8,1010790.4,10067633.466135459
637,40177,38,0,0,47156,8,6,10,4019219.1,10003781.018990966
638,21703,86,1,1,82410,8,4,6,2183649.9,10061511.772566006
639,57236,87,0,1,11180,9,4,1,5730262.0,10011639.527570061
640,17863,1,1,1,7350,10,8,5,1795013.9,10048781.839556625
641,85272,89,1,0,1813,8,9,3,8531221.5,10004716.084998593
642,91931,38,1,0,61701,8,8,4,9197803.6,10005116.446030175
643,29411,26,1,0,64099,2,9,1,2948395.7,10024806.02495665
644,37163,4,0,0,19102,4,5,1,3718311.4,10005412.372521056
645,26440,41,0,1,94901,3,7,5,2651410.6,10028027.987897126
646,9868,89,0,0,27902,5,1,3,992632.3,10059103.161734901
647,55250,31,1,1,43094,7,3,4,5534691.5,10017541.176470589
648,1121,9,1,1,18753,6,1,8,126775.0,11309099.018733274
649,26528,31,1,0,78028,7,5,2,2660108.2,10027549.004825091
650,18362,100,1,0,86705,9,4,6,1842236.9,10032877.137566714
651,40581,99,1,1,48665,9,7,10,4068225.8,10024952.071166309
652,89084,34,1,0,56568,10,5,1,8911966.0,10004002.963495128
653,90643,77,1,0,46178,5,7,1,9074993.2,10011797.049965248
654,70868,70,1,1,12324,10,8,1,7096273.5,10013367.810577411
655,17252,90,0,0,58659,2,9,10,1726850.0,10009564.108509159
656,45647,17,1,1,31458,9,4,6,4580938.9,10035574.955637831
657,64654,34,1,0,12031,5,5,3,6471114.2,10008838.122931296
658,87668,58,0,0,18473,7,7,6,8769343.7,10002901.514805857
659,97688,60,0,1,42775,8,9,0,9775672.0,10007034.640897552
660,5468,75,1,0,10625,6,7,9,553320.2,10119242.867593268
661,63509,72,0,0,77958,6,1,0,6356517.6,10008845.360500086
662,98262,60,0,0,79444,3,9,0,9827936.1,10001766.807107529
663,67735,36,0,1,79577,1,5,2,6777979.0,10006612.5341404
664,19728,97,1,0,49642,2,8,2,1977828.8,10025490.673154907
665,39191,71,0,0,29174,9,9,10,3921295.1,10005601.030848918
666,34585,34,0,1,41029,6,2,6,3471454.8,10037457.857452653
667,56666,13,0,0,80634,8,9,9,5671002.0,10007768.326686196
668,4920,96,1,1,72459,5,9,2,498937.3,10141002.032520326
669,23043,69,0,0,20666,6,10,10,2309235.7,10021419.520027775
670,86042,64,1,1,66703,3,3,8,8610684.0,10007535.854582645
671,84978,63,1,1,50078,2,10,9,8508647.0,10012764.480218409
672,66940,95,0,1,77329,7,7,7,6700142.6,10009176.27726322
673,69592,68,1,0,94229,7,8,7,6964235.0,10007235.0270146
674,46558,52,0,1,59297,2,5,10,4663394.9,10016312.771167148
675,30925,18,1,1,91239,7,4,3,3104280.6,10038094.098625707
676,39975,97,0,0,86063,6,8,8,4005185.6,10019226.016260162
677,8808,9,1,1,13333,2,9,7,887645.4,10077717.983651226
678,7131,88,1,1,22245,9,10,4,719772.5,10093570.326742392
679,49063,35,0,0,53623,1,5,7,4909260.1,10006033.263355277
680,79093,89,1,1,31911,9,9,9,7915505.4,10007845.700630903
681,95157,76,0,1,13430,4,2,6,9527400.2,10012295.679771325
682,43412,3,1,1,42196,1,5,3,4352882.0,10026909.610246016
683,23127,72,1,1,75970,5,4,8,2327821.5,10065384.615384616
684,63397,52,1,1,54284,5,8,3,6344621.3,10007762.670157894
685,6078,67,0,1,19159,5,6,0,614702.4,10113563.672260612
686,70367,63,1,0,82251,8,1,0,7043100.5,10009095.883013343
687,31471,3,0,0,90619,5,3,5,3149214.0,10006717.295287725
688,84503,53,1,1,75818,1,6,4,8455991.4,10006735.145497793
689,25661,18,0,0,37780,10,6,2,2567320.4,10004755.855188807
690,65823,2,0,1,30868,1,3,10,6587187.9,10007425.823800191
691,40351,20,0,0,39793,10,7,5,4037323.6,10005510.64409804
692,65816,36,0,1,48668,8,6,6,6590874.9,10014092.166038653
693,9897,83,1,0,55819,3,7,3,997040.7,10074170.96089724
694,74556,36,1,0,19713,2,5,0,7461430.1,10007819.759643758
695,77324,66,0,1,49817,8,1,0,7746689.0,10018479.38544307
696,19054,27,1,1,59992,5,10,3,1915949.7,10055367.376928728
697,19467,61,0,0,64898,3,10,2,1953949.5,10037239.944521498
698,23917,57,0,0,79479,9,2,6,2396597.2,10020475.812183803
699,27581,56,0,0,43343,9,2,9,2763880.8,10020959.356078459
700,7021,94,1,0,29269,9,9,1,707889.8,10082464.036462042
701,86898,10,1,1,81981,8,5,5,8700597.7,10012425.717507882
702,35752,37,1,1,40954,9,9,5,3584645.4,10026419.221302304
703,80254,5,0,0,14987,9,1,4,8032718.4,10009119.047025694
704,43729,50,1,1,86433,7,4,3,4386441.0,10030965.720688788
705,14296,27,1,1,42471,6,2,10,1438655.1,10063340.095131505
706,60263,14,0,0,71839,5,5,6,6027298.2,10001656.406086653
707,56348,39,1,1,74517,10,6,4,5645570.3,10019113.899339817
708,20462,4,0,1,61133,2,3,9,2051424.9,10025534.64959437
709,35966,4,0,1,51110,6,8,3,3600448.9,10010701.495857198
710,23790,55,1,1,90089,2,9,6,2387891.7,10037375.788146282
711,62563,35,1,1,37064,7,6,7,6268203.4,10019026.26152838
712,74693,98,1,0,69975,6,3,8,7476380.7,10009479.73705702
713,69815,68,1,0,33939,9,3,8,6994868.1,10019147.890854402
714,31372,70,0,1,45055,1,6,1,3141888.0,10014943.261507077
715,47377,91,1,1,93863,6,4,4,4742430.5,10009984.80275239
716,21748,5,0,1,75041,9,6,10,2180962.1,10028334.099687327
717,74938,28,0,0,57629,3,10,6,7496677.0,10003839.17371694
718,84747,97,0,1,50495,7,7,7,8483566.4,10010462.19925189
719,52843,75,1,1,53689,6,7,3,5291087.4,10012844.46378896
720,94638,50,0,0,80383,3,10,10,9465407.4,10001698.472072529
721,57035,7,0,1,19018,7,2,7,5710846.8,10012881.213290084
722,10031,44,1,0,46452,1,10,0,1007605.4,10044914.764230885
723,87362,50,0,1,87149,9,3,7,8743936.5,10008855.680959685
724,50571,39,1,1,80108,2,10,0,5063431.8,10012520.614581479
725,69918,32,1,0,43369,8,5,2,6995676.5,10005544.351955147
726,42217,74,1,1,58719,3,7,5,4228208.9,10015417.722718338
727,76907,10,0,1,41867,6,10,10,7694726.7,10005235.804283096
728,15500,92,0,1,81088,1,7,7,1554517.0,10029141.935483871
729,53304,47,1,0,78668,5,3,2,5337897.2,10014064.985742157
730,1973,1,1,0,19624,7,9,9,201809.0,10228535.225544855
731,91112,51,1,1,59209,6,2,1,9121414.1,10011210.488190359
732,76204,60,1,1,37849,1,5,7,7628150.0,10010170.069812609
733,97471,74,1,0,32462,7,7,6,9756243.3,10009380.533697203
734,88887,9,1,1,43521,4,7,7,8897254.5,10009624.017010361
735,38490,14,1,0,11235,10,3,3,3853460.7,10011589.24395947
736,72450,63,1,0,15715,9,10,9,7250244.8,10007239.199447894
737,88367,5,0,0,36833,9,1,7,8837449.8,10000848.506795524
738,30782,99,1,0,64577,1,5,9,3082971.0,10015499.31778312
739,5033,58,0,1,57432,2,6,8,508665.1,10106598.450228492
740,26519,33,1,1,19068,5,1,1,2656599.4,10017720.879369508
741,65934,29,1,0,98414,2,7,0,6597942.7,10006889.768556435
742,98106,98,0,0,47065,5,6,1,9811465.2,10000881.903247507
743,6577,9,0,1,82346,10,7,4,662852.6,10078342.709441995
744,18250,16,0,0,7383,7,10,2,1829113.1,10022537.534246575
745,40783,48,0,1,81432,7,8,10,4086725.2,10020658.60775323
746,33156,15,0,1,52491,8,3,3,3323470.4,10023737.48341175
747,47523,89,0,0,48868,3,3,10,4760526.6,10017310.775834858
748,79604,30,0,1,23402,2,3,2,7965563.6,10006486.60871313
749,95762,64,1,0,24349,10,10,2,9583086.4,10007191.161421023
750,31317,91,1,1,86804,8,2,5,3142581.5,10034746.303924385
751,788,53,0,0,24590,7,4,8,82042.4,10411472.081218272
752,41188,30,1,0,20895,8,9,1,4122637.2,10009316.305720113
753,62282,35,0,0,12448,9,1,10,6229623.0,10002284.769275231
754,45979,46,0,1,78140,10,5,6,4600373.4,10005379.412340418
755,35828,77,0,0,85172,5,6,1,3583375.8,10001607.122920621
756,84540,21,0,0,38246,5,3,2,8455482.7,10001753.844334042
757,70288,78,1,0,15319,3,9,7,7034567.1,10008204.956749374
758,44681,63,1,1,80786,2,7,1,4480399.5,10027527.360623084
759,8856,96,1,1,77863,9,7,3,895829.6,10115510.388437217
760,45730,11,0,1,22913,6,9,10,4583276.8,10022472.7749836
761,59478,22,0,0,93765,2,8,8,5950543.2,10004612.12549178
762,31692,7,1,0,37726,7,4,2,3172857.7,10011541.39846018
763,58737,66,1,1,60814,4,3,0,5882539.4,10015049.117251476
764,32100,79,0,1,34468,2,5,6,3213786.7,10011796.573208723
765,67663,1,1,0,17835,2,10,2,6775397.4,10013445.162053116
766,59810,64,0,1,25278,1,10,1,5991500.6,10017556.595886976
767,86186,85,0,0,58102,4,8,6,8620785.0,10002535.214536004
768,38030,53,0,0,13524,5,2,2,3803961.0,10002526.952405995
769,48331,2,1,1,1284,5,8,9,4839984.9,10014245.3083942
770,27856,34,0,1,93709,7,1,9,2795386.6,10035132.82596209
771,70976,84,1,0,79617,10,7,4,7101406.8,10005363.503155997
772,90180,91,1,0,1400,4,5,8,9023962.4,10006611.665557774
773,54646,10,1,0,12446,4,4,10,5479242.7,10026795.556856861
774,42024,72,0,1,22621,5,10,9,4205806.3,10008105.606320199
775,8969,72,1,1,69766,5,3,9,908919.3,10134009.365592597
776,38926,58,1,1,41410,8,2,6,3902208.7,10024684.529620305
777,80419,55,0,0,72171,5,5,3,8043741.8,10002290.254790535
778,5585,61,1,1,89016,3,10,5,564773.9,10112334.825425247
779,91651,97,1,0,28499,9,8,9,9172889.6,10008499.198044756
780,5443,17,0,1,35512,2,7,3,549119.0,10088535.733970238
781,15355,1,1,1,10908,1,4,10,1544783.2,10060457.180071637
